row_id,Produit Commercial,Substance Active,eu_overall_status,eu_status_details,substance_unit_1,substance_normalized_1,candidate_1_1,score_1_1,candidate_1_1_status,candidate_1_1_url,candidate_1_2,score_1_2,candidate_1_2_status,candidate_1_2_url,candidate_1_3,score_1_3,candidate_1_3_status,candidate_1_3_url,candidate_1_4,score_1_4,candidate_1_4_status,candidate_1_4_url,candidate_1_5,score_1_5,candidate_1_5_status,candidate_1_5_url,review_decision_1,review_match_name_1,review_notes_1,substance_unit_2,substance_normalized_2,candidate_2_1,score_2_1,candidate_2_1_status,candidate_2_1_url,candidate_2_2,score_2_2,candidate_2_2_status,candidate_2_2_url,candidate_2_3,score_2_3,candidate_2_3_status,candidate_2_3_url,candidate_2_4,score_2_4,candidate_2_4_status,candidate_2_4_url,candidate_2_5,score_2_5,candidate_2_5_status,candidate_2_5_url,review_decision_2,review_match_name_2,review_notes_2,substance_unit_3,substance_normalized_3,candidate_3_1,score_3_1,candidate_3_1_status,candidate_3_1_url,candidate_3_2,score_3_2,candidate_3_2_status,candidate_3_2_url,candidate_3_3,score_3_3,candidate_3_3_status,candidate_3_3_url,candidate_3_4,score_3_4,candidate_3_4_status,candidate_3_4_url,candidate_3_5,score_3_5,candidate_3_5_status,candidate_3_5_url,review_decision_3,review_match_name_3,review_notes_3,substance_unit_4,substance_normalized_4,candidate_4_1,score_4_1,candidate_4_1_status,candidate_4_1_url,candidate_4_2,score_4_2,candidate_4_2_status,candidate_4_2_url,candidate_4_3,score_4_3,candidate_4_3_status,candidate_4_3_url,candidate_4_4,score_4_4,candidate_4_4_status,candidate_4_4_url,candidate_4_5,score_4_5,candidate_4_5_status,candidate_4_5_url,review_decision_4,review_match_name_4,review_notes_4
2015,Giberkey,Acide gibberellique,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,acid gibberellique:Unresolved(score=86.0),acid gibberellique,acid gibberellique,Folic acid,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=741,Fatty acids / Isobutyric acid,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1000,Pelargonic acid (CAS 112-05-0),86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=959,Lactic acid,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=995,Amino acids: gamma aminobutyric acid,82.5,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=331,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,FENGIB EC,Acide gibbérellique +phenothiol,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,acid gibberellique:Unresolved(score=86.0) | phenothiol:Unresolved(score=81.0),acid gibberellique,acid gibberellique,Folic acid,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=741,Fatty acids / Isobutyric acid,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1000,Pelargonic acid (CAS 112-05-0),86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=959,Lactic acid,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=995,Amino acids: gamma aminobutyric acid,82.5,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=331,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Vapormate,Formate d’Ethyl + CO2,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,formate d ethyl:Ethyl formate(Not approved) | co2:Unresolved(score=72.0),formate d ethyl,formate d ethyl,,,,,,,,,,,,,,,,,,,,,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,,"Ceratoniae):(Z,E)-7,9,11-",NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,ceratoniae z e-7 9 11-:Unresolved(score=86.0),ceratoniae z e-7 9 11-,ceratoniae z e-7 9 11-,"(Z,Z)-7,11-Hexadecadien-1-yl acetate (SCLP Acetates)",86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=354,"(E,E)-7,9-Dodecadien-1-yl acetate (SCLP Acetates)",86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=352,"(Z,E)-9,12-Tetradecadien-1-yl acetate (SCLP  - Acetates)",86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=356,"(Z,E)-9,11-tetradecadien-1-yl-acetate (SCLP Acetates)",86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1226,"(E,Z,Z)-3,8,11-Tetradecatrien-1-yl acetate (SCLP Acetates)",86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1240,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,,Dodecatrienyl,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,dodecatrienyl:Unresolved(score=80.3),dodecatrienyl,dodecatrienyl,"3,7,11-Trimethyl-1,6,10-dodecatrien-3-ol (aka Nerolidol)",80.3,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1034,"(Z,E)-3,7,11-trimethyl-2,6,10-dodecatrien-1-ol ( aka Farnesol)",80.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1380,Dodine,72.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=695,Biphenyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=464,"(E,Z,Z)-3,8,11-Tetradecatrien-1-yl acetate (SCLP Acetates)",69.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1240,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,SPLAT-EC-O;sous,Phéromones appliquée pour,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,pheromone appliquee pour:Unresolved(score=86.0),pheromone appliquee pour,pheromone appliquee pour,Straight Chain Lepidopteran Pheromones (SCLPs) - Alcohols,86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1528,Straight Chain Lepidopteran Pheromones (SCLPs) - Aldehydes,86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1529,Straight Chain Lepidopteran Pheromones (SCLPs) - Acetates,86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1530,Pherodim,77.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=975,Ozone,72.0,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1431,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,réserve de bien,la confision sexuelle de la,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,la confision sexuelle de la:Unresolved(score=64.0),la confision sexuelle de la,la confision sexuelle de la,Lactofen,64.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=258,Onion oil,60.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1304,Aclonifen,56.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1054,Tar oils,56.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=776,Alachlor,55.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=311,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,préciser la dose par,pyrale des,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,pyrale des:Unresolved(score=72.0),pyrale des,pyrale des,Naled,72.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=897,5-chloro-3-methyl-4-nitro-1H-pyrazole (CMNP),69.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=991,Clopyralid,60.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=566,Pyraclofos,60.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1087,Pyriftalid,60.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=681,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,pied (arbre),dattes(Ectomyelois,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,dattes ectomyelois:Unresolved(score=68.0),dattes ectomyelois,dattes ectomyelois,Methomyl,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=218,Diquat,60.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=659,Oxamyl,60.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=930,DDT,60.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=600,Verticillium albo-atrum (formerly Verticillium dahliae) strain WCS850,51.1,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=192,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,,"Ceratoniae);(Z,E)-7,9,11-",NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,ceratoniae:Unresolved(score=63.0) | z e-7 9 11-:Unresolved(score=86.0),ceratoniae,ceratoniae,Aschersonia aleyrodis,63.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=411,Tetraconazole,61.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=790,Methyl nonyl ketone,60.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=844,Naled,60.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=897,Methyl Anthranilate,60.0,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1523,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,,formate(90.80% pure) :2,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,formate pure 2:Unresolved(score=86.0),formate pure 2,formate pure 2,"2,4-D",86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=394,"Ethyl 2,4-decadienoate",86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=97,"2,4,5-T",86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=393,"2,3,6-TBA",86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=827,"2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene (alpha-Pinen)",79.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=397,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,Pherosan Ceratitis,Acétate,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,acetate:Unresolved(score=90.0),acetate,acetate,"(Z,Z)-7,11-Hexadecadien-1-yl acetate (SCLP Acetates)",90.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=354,"(E,E)-7,9-Dodecadien-1-yl acetate (SCLP Acetates)",90.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=352,(Z)-7-dodecen-1-yl acetate (SCLP Actetates),90.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1496,(Z)-11-Tetradecen-1-yl acetate (SCLP Acetates),90.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=368,"(E,Z)-3,13-Octadecadien-1-yl acetate (SCLP Acetates)",90.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1499,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,,d’ammonium +Trimethyla,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,d ammonium:Unresolved(score=86.0) | trimethyla:Unresolved(score=90.0),d ammonium,d ammonium,Aluminium ammonium sulphate,86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=326,Ammonium Acetate,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1569,Octyldecyldimethyl ammonium chloride,85.4,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=917,Alkyltrimethyl ammonium chloride,85.4,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=320,Dioctyldimethyl ammonium chloride,85.4,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1394,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,,KILLDISC insecticide à,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,killdisc a:Unresolved(score=60.0),killdisc a,killdisc a,TCA,60.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=777,Gibberellic acid,57.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=764,Aldicarb,56.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=313,Acridinic bases,54.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1055,Bacillus amyloliquefaciens AH2,54.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1257,review_accept_high_score,,,borax,borax,Sodium tetraborate,72,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1160,Sodium pentaborate,72,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1156,Disodium octaborate tetrahydrate,72,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1383,Bordeaux mixture,68,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=470,"Brandol (hydroxynonyl-2,6-dinitrobenzene)",68,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=473,accept,Sodium tetraborate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
